State,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tennessee,  Retail trade,Millions of current dollars,12101.2,13551.6,14047.2,14308.2,14295.9,14899.7,15972.2,16899.6,18177.8,18852.5,19011.7,18352.1,17570.2,18341,19006,19900.5,20176.8,20524.4,21488.4,22519.5,23044.2,23845.2,24590.4
Tennessee,  Transportation and warehousing,Millions of current dollars,6890.6,7796.9,8430.6,8888.3,8912.6,9106.2,9615,10455.6,11326.4,12078.1,11762.4,11828.5,10802.8,11406.8,12055.8,12581.1,12954.8,13359.8,14588,15176.1,15637,16448.5,17177.2
Tennessee,   Air transportation,Millions of current dollars,510.5,491,523.2,557.9,464.7,546.4,626.1,669.1,698.3,707.3,826.8,732.2,750.7,820.5,880.6,811.8,733.1,729.6,802.4,773.8,831.8,864,997.1
Tennessee,   Rail transportation,Millions of current dollars,432.5,468.3,464.8,484.9,504,475.6,533.1,543.7,591,674.9,669.4,743.8,654.9,666.2,729.2,769.6,818.7,873.3,896.5,778.1,783.7,825.6,803.4
Tennessee,   Water transportation,Millions of current dollars,63.8,81.4,88.4,74.2,136.1,125.8,161.2,190.8,217.2,312.9,304.8,365.5,377.3,352,387,400.3,479.4,483.5,453,416,358.5,407.5,421
Tennessee,   Truck transportation,Millions of current dollars,2654.4,3252.3,3710.3,3939.7,3885.6,3745.9,3929.7,4294.6,4636.2,4889.3,4749.1,4495,3836.8,4000.3,4186.6,4401.6,4507.9,4777.5,5181.2,5299.2,5332.2,5515.9,5757.6
Tennessee,   Transit and ground passenger transportation,Millions of current dollars,208.7,259.5,279.7,283.2,240,243.3,280.7,306.5,308.1,330,335.1,352.5,357.8,367.9,352.8,359.7,383.2,428.1,474.7,498.3,497,455.8,433.1
Tennessee,   Pipeline transportation,Millions of current dollars,43.5,69.4,71.7,50.1,49.3,55.8,62.3,59.8,58.1,62.4,71.6,81.6,77.6,87,72.8,83.6,119.9,270.5,434.8,396.2,539.5,550.4,375.2
Tennessee,   Other transportation and support activities,Millions of current dollars,2499.2,2794.9,2891.3,3051.7,3206.2,3475.5,3515.1,3729.5,4097.8,4344.7,4026.6,4217.2,3846.3,4213.8,4459.8,4608.5,4627,4445.3,4815.4,5166.2,5327.1,5824.7,6063.2
Tennessee,   Warehousing and storage,Millions of current dollars,478,380.1,401.3,446.7,426.6,438,506.8,661.7,719.7,756.6,779,840.6,901.4,899.1,986.9,1146,1285.6,1352.1,1530,1848.4,1967.2,2004.6,2326.6
Tennessee,  Information,Millions of current dollars,4826.7,5072.7,5366.3,5381.8,5831.4,6850.1,6951.1,7410.5,7688.6,8384.8,9041.2,9224.7,9689.3,10094.2,10176.5,9718.2,9001,8721.9,9574.5,10051.3,10496.1,11061.2,10939.6
Tennessee,   Publishing industries (except Internet),Millions of current dollars,651.5,681.9,826.4,683.2,699.6,1089.4,1237.5,943.1,1028.6,1219.6,1546.5,1780.5,2148.3,2596.2,2777.4,2643,1595.4,1442.7,1780.7,1851.8,1775.6,1826.9,2264.8
Tennessee,   Motion picture and sound recording industries,Millions of current dollars,747.6,901.1,1084,1178,1234.2,1440.9,1204.7,1657.1,1514.1,1661,1984.1,1825.6,2042.8,1954.3,1620.9,1560.5,1667.1,1608.5,1659.6,1883.8,1907.3,1729.6,1874.4
Tennessee,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,3176.3,3214.3,3233.2,3358.4,3580.1,3826.6,4000.7,4254.1,4643.2,4898.2,4887,4791.7,4601.5,4548.3,4512.8,4455.4,4649.6,4639.3,5023.9,5058.5,5072.7,5876.2,4992.1
Tennessee,"   Data processing, hosting, and other information services",Millions of current dollars,251.2,275.5,222.6,162.1,317.5,493.2,508.2,556.1,502.6,606,623.7,826.9,896.6,995.3,1265.4,1059.3,1088.8,1031.5,1110.2,1257.2,1740.5,1628.6,1808.3
Tennessee,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,23188.5,25000,27165.4,29115.3,31674.7,33018.8,34573.3,34057.4,37125.8,38303.6,41532.7,40019.8,40726.3,42288.1,44515.8,47288.7,48914.1,51966,55116.2,58451.6,60307.4,63158.1,66584.5
Tennessee,   Finance and insurance,Millions of current dollars,7989.5,9008.5,9653.5,10567.9,11057.1,11581.3,11920.1,11735.3,12200.4,12549.9,12742.4,11859,11894.7,12457.4,13175.1,14584.3,14622.6,16576.4,17722.4,19530.8,19543,21415,21616.5
Tennessee,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,4004.8,4601.6,5204,5564.3,5692.8,6382.9,6234.4,5729.7,5668.3,5606,5372.8,5205.6,4502.6,4233.5,4793.6,5836,5566.7,6542.9,6795.8,7280.6,7458.1,8040.5,8325.6
Tennessee,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,946.8,984,965.4,1140.9,1523.2,1442.1,1448.7,1490.9,1653.3,1809.1,1700.2,1032.1,1752.2,1797.5,1556.4,2045,2224.3,1882.8,1896.7,2091,2161.9,2507.6,2881.8
Tennessee,    Insurance carriers and related activities,Millions of current dollars,2932.4,3237.2,3265.2,3654.3,3667.9,3588.3,4040.1,4273.7,4639.2,4840.4,5361.8,5411.4,5424.4,6233.7,6545.8,6544.1,6646.5,7759.6,8773.1,9862.5,9638.4,10604.7,10115.8
Tennessee,"    Funds, trusts, and other financial vehicles",Millions of current dollars,105.4,185.8,218.9,208.3,173.2,168,196.8,240.9,239.7,294.4,307.6,209.9,215.5,192.6,279.2,159.2,185.2,391.2,256.8,296.9,284.6,262.3,293.3
Tennessee,   Real estate and rental and leasing,Millions of current dollars,15199,15991.4,17511.9,18547.4,20617.6,21437.5,22653.2,22322.1,24925.4,25753.7,28790.2,28160.8,28831.5,29830.7,31340.7,32704.4,34291.5,35389.6,37393.8,38920.8,40764.4,41743.1,44967.9
Tennessee,    Real estate,Millions of current dollars,13490.8,14134.8,15495.3,16480,18462.4,19395.2,20518.3,20490.3,23237,23728.7,26894.7,25972.2,26693.6,27903.3,29542.2,30651.9,32095.2,32883.7,34366.4,35586,37590.4,38624.2,41343
Tennessee,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,1708.2,1856.7,2016.6,2067.4,2155.2,2042.3,2134.9,1831.8,1688.4,2025,1895.6,2188.7,2138,1927.4,1798.5,2052.5,2196.3,2505.9,3027.4,3334.8,3173.9,3118.9,3624.9
Tennessee,  Professional and business services,Millions of current dollars,12030.5,14039.8,15030.7,16180,17149.6,18024.5,18928.2,21020,21695.2,22830.2,24350.9,26407.9,25320.5,26764.5,27998.1,30533.5,32279.5,33453.4,35820.6,36688.8,38743.5,42020.3,45136.7
Tennessee,"   Professional, scientific, and technical services",Millions of current dollars,6385.1,7321.4,7534.1,7867.1,8225.4,8919.9,9548.1,10704.6,11085.6,11712.6,12195.3,13562.7,13064.9,13617.5,14149.9,15040.1,15582.9,16472.6,17845.7,17959,18925.6,20956.5,22603.8
Tennessee,    Legal services,Millions of current dollars,1144.2,1351.5,1384.5,1407,1491.2,1632.2,1885,2121,2158.5,2252.3,2421.4,2627.5,2276.1,2162.2,2252.1,2254.3,2297.3,2352.6,2494.7,2658.9,2812,3009.3,3258.8
Tennessee,    Computer systems design and related services,Millions of current dollars,556.1,700.6,728.4,801.6,825.6,773.1,856.7,895.6,977.9,1083.6,1242.9,1372.1,1449.6,1581.9,1758.2,1972.7,2173.2,2279.6,2381.7,2494.3,2590.9,2880.5,3065.2
Tennessee,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,4684.8,5269.2,5421.2,5658.5,5908.5,6514.6,6806.4,7688,7949.1,8376.6,8530.9,9563.1,9339.2,9873.4,10139.6,10813.1,11112.4,11840.3,12969.3,12805.8,13522.7,15066.6,16279.8
Tennessee,   Management of companies and enterprises,Millions of current dollars,977.7,1159.3,1443.6,1642.4,1768.4,1706.5,1849.9,1994.9,1925.7,2265.8,2577.1,2865.1,2731.9,3136.2,3409.9,4381.1,4886.2,4943.3,5623.5,5863.6,6160.8,6879.6,7425.3
Tennessee,   Administrative and support and waste management and remediation services,Millions of current dollars,4667.7,5559.2,6053.1,6670.5,7155.8,7398.1,7530.2,8320.5,8684,8851.9,9578.6,9980.2,9523.7,10010.8,10438.3,11112.3,11810.4,12037.5,12351.3,12866.3,13657.2,14184.3,15107.7
Tennessee,    Administrative and support services,Millions of current dollars,4335.6,5127.3,5539.5,6165.1,6603.1,6829.5,6828.5,7614,7909.4,8128.7,8789.4,9129,8617,8875.5,9459.2,10260.1,10987.2,11145.1,11422.2,11923.4,12629,13100.3,13901.5
Tennessee,    Waste management and remediation services,Millions of current dollars,332.2,431.9,513.5,505.3,552.7,568.6,701.7,706.5,774.7,723.1,789.2,851.2,906.7,1135.2,979.2,852.3,823.2,892.3,929.2,942.9,1028.1,1084,1206.1
Tennessee,"  Educational services, health care, and social assistance",Millions of current dollars,12412.9,13452.5,13743.6,14460.3,15400.6,16578,17807.4,19614,20775.3,21976.3,23059.5,25714,28866.2,30143.5,31782,32938,34053.8,35153.7,38157.1,38996.5,39171.2,39147.1,40356.4
Tennessee,   Educational services,Millions of current dollars,1239.7,1304.8,1479.9,1628.3,1754.8,1867.1,2145.3,2422.9,2563.7,2133.2,2283.8,2526.3,2818,2987.1,3108.9,3313.6,3372.4,3437.1,3501.7,3759.3,3848.2,4038,4413.6
Tennessee,   Health care and social assistance,Millions of current dollars,11173.2,12147.7,12263.6,12832,13645.8,14711,15662.1,17191.1,18211.6,19843.1,20775.7,23187.7,26048.3,27156.3,28673,29624.4,30681.4,31716.6,34655.4,35237.2,35323.1,35109.1,35942.8
Tennessee,    Ambulatory health care services,Millions of current dollars,5920.4,6297.3,6349.8,6654.6,7080.1,7531.3,8076.6,8853.1,9334.3,9980,10414.7,11446,12274.4,12908.2,13402.6,13914.3,14345.5,14892.3,15585.9,16495.7,17090.2,17539.9,18231
Tennessee,    Hospitals,Millions of current dollars,3829.6,4281.4,4234.2,4361.1,4582.2,5052.7,5271.3,5900.8,6239.6,7024.5,7398.4,8582.4,10449.6,10826.8,11665.8,11922.1,12449.6,12909.7,14990.3,14591,14015.3,13153.8,13169.7
Tennessee,    Nursing and residential care facilities,Millions of current dollars,953.4,1006.9,1057.4,1132.4,1221,1318.5,1415,1512.8,1618.4,1743.3,1823.8,1973.6,2123.6,2189.6,2357.5,2454.5,2493.5,2527,2640.9,2672.4,2694.7,2844.2,2837.6
Tennessee,    Social assistance,Millions of current dollars,469.8,562.1,622.2,683.8,762.6,808.5,899.2,924.4,1019.3,1095.3,1138.8,1185.7,1200.7,1231.8,1247.1,1333.5,1392.9,1387.7,1438.3,1478.1,1522.9,1571.2,1704.5
Tennessee,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,6251,6937.3,7506,7925.7,7957.8,8597.3,9107.2,9580.9,10319.3,11439.3,12334.4,11654.8,11486.7,12054.1,12651.2,13604.3,14093.8,15487.7,17321.5,18155.8,19540.8,21013.3,22541
Tennessee,"   Arts, entertainment, and recreation",Millions of current dollars,1757.6,2067.3,2151.2,2335.6,2230.7,2529.7,2919.7,2923.7,3210.5,3643.2,3837.9,3890.4,3994.2,4299.7,4521.9,4920.9,4984.3,5485.5,6068,6039,6627,7423,7851.7
Tennessee,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,1195.3,1551.6,1603.8,1775.8,1714.8,1991,2331.5,2224.2,2326.8,2665.8,2676.6,2932.3,3177,3539.8,3757.6,4130.2,4195.7,4596.2,5079.3,4940.2,5464.4,6202,6589.3
Tennessee,"    Amusement, gambling, and recreation industries",Millions of current dollars,562.3,515.7,547.4,559.8,515.9,538.7,588.2,699.5,883.8,977.4,1161.2,958.1,817.2,759.9,764.2,790.7,788.6,889.4,988.6,1098.8,1162.6,1221,1262.4
Tennessee,   Accommodation and food services,Millions of current dollars,4493.3,4870,5354.8,5590.2,5727.1,6067.6,6187.6,6657.2,7108.7,7796.1,8496.5,7764.3,7492.5,7754.4,8129.4,8683.5,9109.5,10002.1,11253.5,12116.8,12913.9,13590.3,14689.3
Tennessee,    Accommodation,Millions of current dollars,1477.5,1495.9,1711.8,1733.1,1620.5,1647.6,1661.6,1777.6,1821.2,2215.7,2786.6,2104.1,1847.2,1817.9,2033.6,1993.7,2146.1,2655,3002.3,3110.2,3490.9,3681.7,3748.7
Tennessee,    Food services and drinking places,Millions of current dollars,3015.8,3374.1,3643,3857.1,4106.7,4420,4526,4879.6,5287.5,5580.4,5709.8,5660.3,5645.4,5936.5,6095.7,6689.8,6963.4,7347.1,8251.2,9006.5,9422.9,9908.7,10940.6
Tennessee,  Other services (except government and government enterprises),Millions of current dollars,4500.4,5451.4,5528.1,5792.4,5356.9,5805.3,5821.2,6151.6,6354.5,6631,6629.3,6552.7,6535.6,6667.2,6883.2,7277.1,7322.8,7614.1,7859.9,8117.4,8479,9021.3,9446.3
Tennessee, Government and government enterprises,Millions of current dollars,18829.1,19826.5,20842.9,21069.8,21265.9,23672.3,24017.4,25149.2,27721.1,28831.2,27720.7,30910.2,32642.7,31516.1,33010.6,34525,35363.2,36489.3,37365.7,37934,38948.3,40155.7,40720.9
Tennessee,  Federal civilian,Millions of current dollars,5432.8,5774.2,5906.9,5587.1,4763,6089.1,6307.1,6561.2,6652.1,6983.9,7119,6736.1,7463.4,7450.1,7647.9,7741.6,8071,9034.8,9420.2,9552.7,9892,10063.1,9798.3
Tennessee,  Military,Millions of current dollars,770.2,768.3,809.9,888.4,908.3,1032.2,1248.9,1311.1,1412.7,1369.8,1392.4,1468.6,1517.4,1481.5,1353.8,1240.6,1212.8,1171.2,1156.7,1264.4,1320.3,1324.3,1408.3
Tennessee,  State and local,Millions of current dollars,12626.1,13284,14126.1,14594.3,15594.7,16551,16461.3,17277,19656.3,20477.4,19209.3,22705.6,23661.9,22584.5,24008.9,25542.8,26079.4,26283.3,26788.8,27116.9,27736,28768.4,29514.3
Tennessee,Natural resources and mining,Millions of current dollars,2946.2,2972.9,2701.2,2980.6,2954.6,2636.9,2700.4,2756.8,2634.9,3244.8,3053.8,3150.4,2499.6,2205.8,2577.4,2118.6,2796.5,2344.1,2305.1,2060.1,2279.9,2313.7,2379.7
Tennessee,Trade,Millions of current dollars,22784.2,25039.2,26054.7,26894.4,26611.9,27441,29228.3,31436,33718.1,35489.1,36503.3,36611.5,34474.1,36352,37941.7,40628,41456.1,42603.6,44251.5,45480.1,46179.1,47830.5,50080
Tennessee,Transportation and utilities,Millions of current dollars,8058.8,8894.7,9629.2,10059.3,10085.2,10224.3,10851.7,11873.4,12698,13610.7,13298.9,13617.2,12719.7,13456.4,14004.2,14456,14833,15382.7,16567.1,17105.8,17572,18448.8,19458.8
Tennessee,Manufacturing and information,Millions of current dollars,36909.3,38227.8,40199.7,39448.7,39923.3,41895.6,43640.1,48362.1,48536.3,50487.2,49232.9,49515.6,48097.6,48020,49773.1,53336,55355.7,55981.1,60344.5,62690,67164.3,66003.3,66784.4
Tennessee,Private goods-producing industries 2/,Millions of current dollars,41500.1,43680.5,45415.2,45368.1,45107.2,45552.7,47840.6,53034.9,53537.6,56087.7,54221.5,53529.1,49871.8,48440,50850.8,55372.6,58545.4,59280.7,63260.1,65432.5,70400.1,69525.1,71652.4
Tennessee,Private services-providing industries 3/,Millions of current dollars,94052.9,103887.6,110023.8,115809.2,120068.2,126539.2,133268.4,141143.8,150374.8,158665,166750.2,169802.6,169818.4,177819.8,185952.8,196443.9,201954.1,210383.2,224668.2,233047.4,240489.3,251700.7,264543.2
Texas,All industry total,Millions of current dollars,610157.3,645142.6,679870.3,738677,773375.5,789817.6,833342.3,913444.4,995252.4,1103197.6,1191093.1,1244294.9,1169607.7,1245959.4,1341334.4,1421180.1,1515195.6,1579299.5,1573498.4,1579014.9,1677110.9,1809706.4,1863953.8
Texas, Private industries,Millions of current dollars,539630.1,572321.6,602478.1,655700,685207.4,695126.9,732981.1,809299.5,885462.6,987305.6,1067070.2,1112552.4,1029748.2,1099992.9,1194545.1,1269653.2,1358691.9,1417855.8,1404555.2,1403734.1,1495622.3,1622020.8,1670531.1
Texas,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,6477.3,5895.8,6588.5,6327.5,6187.9,6862.9,8332.6,9644.2,8215.5,7232.8,8152.1,6211.8,5467.6,8912.6,8335.2,8137.5,10790.6,10281.8,12226.3,9233.1,10232.2,9743.8,8369.6
Texas,   Farms,Millions of current dollars,5508.4,4847.7,5447.7,5168.8,5253.3,5900.3,7336.5,8605.3,7100.3,5881.1,6843.2,4933.4,4081.4,7463.8,6945.7,6661.2,9373.5,8757.3,10590.3,7569.1,8548.7,7984.6,6529.2
Texas,"   Forestry, fishing, and related activities",Millions of current dollars,968.8,1048.1,1140.8,1158.7,934.6,962.6,996.2,1039,1115.2,1351.8,1308.9,1278.4,1386.2,1448.8,1389.5,1476.4,1417.1,1524.5,1636,1663.9,1683.5,1759.3,1840.3
Texas,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,36141.3,27809.8,30557,43476,51936.5,48046.6,62415.2,72785.9,99245.1,116231.8,137390.5,177803.9,112391.1,122264.5,146587,159620.7,186363,205168,122168.5,99193.1,127620.4,154438.9,142938.3
Texas,   Oil and gas extraction,Millions of current dollars,29178,20691.9,23946.7,36329.7,42496.4,40607.1,54033.8,62695.1,85025.6,94822.6,111742.6,147774,90760.4,97875.1,114626.3,123844.7,149211.5,162827.9,92223.7,79806.3,102303.8,122210.1,111487.6
Texas,   Mining (except oil and gas),Millions of current dollars,749.6,849.4,1054.6,909.5,960.2,919.5,1047.3,1263.3,1492.5,1825,2040.5,2257.9,2494.4,2421.8,2258.4,2433.9,2670.7,2771,3181.3,2883.8,3498.6,3790.1,3835.3
Texas,   Support activities for mining,Millions of current dollars,6213.7,6268.6,5555.6,6236.9,8479.9,6520,7334.1,8827.4,12727,19584.3,23607.4,27772,19136.3,21967.6,29702.4,33342.2,34480.7,39569.1,26763.5,16503,21818.1,28438.7,27615.4
Texas,  Utilities,Millions of current dollars,15619,15178.5,17309.1,18743.2,20208.9,18051.4,18970.4,19695,19719.5,22947,22870.5,22044.2,22437.1,24487.5,26534.1,24732.2,25317.2,25617.9,25862.7,26239.5,28070.2,29803.9,31224.3
Texas,  Construction,Millions of current dollars,25984.9,30236.7,33931.4,38378.8,41461,42387.3,44004,43579.8,49352,56936.8,64643.1,64864.1,59850.6,55764.9,56964.8,63763.1,67580.4,74099.2,79036.7,82320.2,84305.2,86140.5,92347.4
Texas,  Manufacturing,Millions of current dollars,103123.2,106962.9,100589.7,105400.9,106014.2,105120,109168.2,141190.7,146163.1,167521.1,181824.8,163232.3,154600.5,176870.4,204512.4,207319.6,224691.8,202279.7,211751.8,197648.9,216502.7,244152.9,236727.6
Texas,   Durable goods manufacturing,Millions of current dollars,54838.9,59010.7,54150.9,60007.2,54051.1,55911.7,55087,65120.7,70855.3,82350.5,83844.4,87670.4,78648.9,83455.6,92905,96039.9,102093.3,104452,101321.3,101513.2,106902.4,115645.5,118987.1
Texas,    Wood product manufacturing,Millions of current dollars,1345.1,1573.7,1667.7,1544.3,1414.2,1480.9,1514.5,1586.3,1620,1568.7,1502.2,1410.3,1351.3,1254.1,1292.5,1519.7,1685.6,1650.6,1584,2062.4,2019.2,2259.9,2104.4
Texas,    Nonmetallic mineral product manufacturing,Millions of current dollars,3008.7,3300.4,3861.2,3796.2,3708.5,4099.5,3615.6,4043.2,4737.6,4750.9,4682.3,4615.5,3675.4,3385.9,3337,3857.8,4706.1,5394.1,5936.5,6012.5,6589.5,6078.6,6383.4
Texas,    Primary metal manufacturing,Millions of current dollars,1919.2,2012.3,1791,2057.7,2121.6,1917.2,1768.1,3229.9,2849,3602,3675.5,4491.6,2964.4,3293.6,4157,4142.7,3820.6,3876.2,3500,2871.8,2795.2,3091.9,3092.9
Texas,    Fabricated metal product manufacturing,Millions of current dollars,7219.5,7795.4,7300.9,8020.3,8037.1,7619.6,7257.6,7544.7,9202.6,10495.5,12237.6,12452.2,10816.3,10592,12618.4,14626.6,14629.9,15341.3,13669.8,12095.5,12843.4,14706,15050
Texas,    Machinery manufacturing,Millions of current dollars,6178.8,6419,6506.3,7557.9,7007.8,6295.6,6500.9,9408.1,10863.9,13133,15249.8,15199.3,12890.8,15242.9,18605.5,19721.9,20116.2,21015,15141.8,13292.7,15594.1,18386.2,18749.8
Texas,    Computer and electronic product manufacturing,Millions of current dollars,22706.1,24869.6,18811.6,21339.8,16966.5,19290.9,19524.2,24834.1,25450.3,31332.7,25885.8,29116.7,26069.1,28928,29410.7,26340.6,26725.6,26392.6,30135.8,31083.5,27587.1,28824.9,27598.9
Texas,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,1669.3,1488.1,1758.3,1812.6,1695.4,1790,1783.1,1660,1852.8,2395,2192.1,2590.6,2425,2412.8,2154.5,2206.5,2650.2,2457,2732.7,2366.7,2648.9,3128.3,3249.3
Texas,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,3564.4,4135.6,4595.6,5396.1,5202.3,5096.6,5365.6,4143.2,4278.2,5749.3,5752.6,4315.5,2349,4962.1,7176.1,7858.1,9450.3,10419,13358.2,13861.3,15579.9,16072.5,16753.1
Texas,    Other transportation equipment manufacturing,Millions of current dollars,3542.5,3815.9,4368.7,4563.5,4355.3,4412.1,3930,4493.2,5793,4826,7778.1,8997.6,11490.8,8824.4,9896.2,11732,13934.7,13509.2,10958.2,13073.2,16137.9,17427.8,20547.8
Texas,    Furniture and related product manufacturing,Millions of current dollars,1159.2,1226.8,1422.6,1471.5,1406.3,1391.6,1333.5,1352.9,1505.3,1708,1563.6,1310.9,1299.7,1556.8,1486,1194.5,1282.5,1247.7,1406.6,1417.4,1494.9,1707.2,1711.4
Texas,    Miscellaneous manufacturing,Millions of current dollars,2526.2,2373.9,2067.1,2447.2,2136.2,2517.6,2493.9,2825.1,2702.7,2789.3,3324.8,3170.2,3317.1,3003,2770.9,2839.6,3091.5,3149.3,2897.6,3376.1,3612.3,3962,3746.1
Texas,   Nondurable goods manufacturing,Millions of current dollars,48284.2,47952.3,46438.9,45393.7,51963.1,49208.3,54081.1,76070,75307.8,85170.6,97980.3,75561.8,75951.6,93414.8,111607.5,111279.7,122598.5,97827.7,110430.6,96135.7,109600.2,128507.4,117740.5
Texas,    Food and beverage and tobacco product manufacturing,Millions of current dollars,7337,7701.3,8428.6,8356.2,8885.6,9778.5,9931.8,10777.2,10563.8,11581.4,10823.9,10819,12750.9,11002.8,10515.1,10680.3,11479,11987.1,14435,14067.9,14114.9,14974.2,16325.8
Texas,    Textile mills and textile product mills,Millions of current dollars,457.9,450.4,447,518.6,474.9,515.2,383.5,392.3,430.8,429.9,380,379.8,359.4,357.5,367.7,381.6,438.5,597.9,546.9,518.8,447.8,420.6,438.4
Texas,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,2044.7,1887.6,1927.3,1821.2,1655,1256.7,760.1,606.5,605.7,481.5,548.7,577.9,327.6,355.4,384.5,430.1,472.1,449.4,461.8,448.9,427.7,458.6,489.6
Texas,    Paper manufacturing,Millions of current dollars,2512.9,3149.1,3083,3192.6,2659.7,2532.5,2236.2,2347.3,2113.1,2083.2,2041.9,1854.8,2418.8,2284,2238.9,1920.2,2119.7,2056.8,2138.4,2126.6,2308.1,2502.6,2556.8
Texas,    Printing and related support activities,Millions of current dollars,2008.5,2131.4,2402.1,2508.9,2592,2251.3,2352.3,2197.3,2309,2449,2462.1,2314.5,2060,2088.4,2001.7,2180.1,2044,1966.3,2001.1,1921.2,2019.3,2026.7,1938.2
Texas,    Petroleum and coal products manufacturing,Millions of current dollars,11539.4,10532.4,11130.4,10182.1,18980.4,12678.5,16474.5,30268.9,26603.8,28454.2,44654.7,26751,24161.3,33190.4,53492.9,48536.3,55258.8,29095,38872.1,22052.8,34779,47355.1,41056.4
Texas,    Chemical manufacturing,Millions of current dollars,19161.6,18562.6,15176.9,14913.3,12620.2,16485.3,18351.7,25582.6,28758.6,35464.3,32876.5,28825.1,29779,40033,38533.5,42471.4,45939,46936.9,46768.3,49987.6,50639,55971.6,49763.3
Texas,    Plastics and rubber products manufacturing,Millions of current dollars,3222.1,3537.4,3843.7,3900.8,4095.2,3710.2,3591.1,3897.9,3923.1,4227,4192.4,4039.7,4094.6,4103.2,4073.2,4679.8,4847.3,4738.3,5207,5012,4864.4,4798,5171.9
Texas,  Wholesale trade,Millions of current dollars,41047.2,46070.2,49919.2,53336.9,51960.4,50713.3,52230.6,60378.3,67060.7,74026.9,81382.6,87277.8,84363.5,92886,101933.4,115923.7,121598.6,126868.6,131585.8,129994.4,130656.5,140076,147602.8
Texas,  Retail trade,Millions of current dollars,41424.2,45804.4,48135.8,50390.4,52736.6,54542.5,56131.6,56680.5,60676.7,64055.6,64849.2,64946.7,65422.1,67594.7,69809.5,75470.1,79633.8,83422.3,88413.1,90237.6,91428.7,95386.7,97825.5
Texas,  Transportation and warehousing,Millions of current dollars,22816.8,25966,27364.3,29227.4,33203.3,29173.8,30102.4,32965.7,34787.1,38320.1,39123.8,42204.7,39702.3,43723.9,45906.7,50515.4,49117.5,52434.6,56935.7,57741.2,61303,64795.3,68170.8
Texas,   Air transportation,Millions of current dollars,6246.7,6642,7029.8,7062.6,6623,6760.4,6799.3,7335.1,7447.3,8128,8732.6,8375.2,8539.7,9252.2,9528.8,10339,10504.5,11353.4,13882,14209.6,14967,15011,16257.1
Texas,   Rail transportation,Millions of current dollars,1550.4,1767.8,1819.6,1876.6,1918,1838.7,1987.5,2150.2,2438,2828.9,2864.7,3219.8,2756.3,2831.9,3131.2,3614.4,3563.1,3719.3,3809.3,3503.8,3604.7,3885.4,3744.5
Texas,   Water transportation,Millions of current dollars,704.6,696.4,667.2,803.3,797.3,652.3,767.9,924.5,853.6,1110.5,931.7,1053.6,1023.8,966.5,912.3,925.4,1301.8,1370.9,1090.1,960,861,1033.9,880.5
Texas,   Truck transportation,Millions of current dollars,5414.9,6331.3,6870.1,7374.5,7343.9,7247.2,7462.2,8051.9,9047.7,10250.3,10482.6,10327.5,9416.1,10067.5,11528,13055.3,13920.7,15607.4,15956.7,14996.7,15827.3,17452.8,17824.7
Texas,   Transit and ground passenger transportation,Millions of current dollars,527.8,673.1,783.8,761.8,808.4,832.7,852.8,818.1,781.4,817.2,933,1071.8,1152.8,1211.5,1362.5,1404.9,1440.2,1544.7,1657.4,1483.2,1453.5,1187,1060.2
Texas,   Pipeline transportation,Millions of current dollars,2377,3347.5,4145.6,4480.3,8629.4,4394.4,4237.9,4030,3503.3,3661.4,4476.9,5321.9,4844.2,7098.2,6531.8,8026.2,5391.9,5508,6270.2,7358.5,8497.7,8697.5,10347.2
Texas,   Other transportation and support activities,Millions of current dollars,4888.4,5199.6,4702.6,5457.1,5751.4,6003.1,6142.1,7121.5,7884,8427.3,7919.6,8658.4,7919,8488.3,8959,9114.9,9015.9,9114.9,9888.6,10126.3,10693.4,11712.2,12439.2
Texas,   Warehousing and storage,Millions of current dollars,1107,1308.3,1345.6,1411.1,1332,1445,1852.5,2534.3,2831.9,3096.5,2782.7,4176.6,4050.4,3807.9,3953.2,4035.4,3979.5,4216.1,4381.5,5103.1,5398.4,5815.4,5617.3
Texas,  Information,Millions of current dollars,28162.9,31393.1,32991.2,34394.4,34346,36783,37963.4,40523.7,41187.4,43354,51934.7,54148.8,50324.4,50232.7,50437.3,49598,54387,53987.1,59692.5,61159.1,64257,68167.2,69985.6
Texas,   Publishing industries (except Internet),Millions of current dollars,4403.2,4898.6,6042.6,5332.6,5369,6755.6,7705,9090.4,9439,8356.4,9681.2,8765,8156.6,8980.8,8926,9511,10068.9,9570.3,9360.6,9824.5,10694.4,11097.3,11300
