state_name,year,population,land_area_sqkm,pop_density
Mississippi,2010,2976635.514,121531,24.492808534448
Mississippi,2011,2974619.289,121531,24.476218322897036
Mississippi,2012,2990049.7509999997,121531,24.603185615192828
Mississippi,2013,2989528.796,121531,24.598899013420446
Mississippi,2014,2990000,121531,24.60277624638981
Mississippi,2015,2990243.9020000002,121531,24.60478315820655
Mississippi,2016,2995192.308,121531,24.64550039084678
Mississippi,2017,2995049.505,121531,24.64432535731624
Mississippi,2018,2981132.075,121531,24.529807826809623
Mississippi,2019,2976190.4760000003,121531,24.48914660457003
Missouri,1997,5478260.87,178040,30.769831891709728
Missouri,1998,5527426.16,178040,31.045979330487533
Missouri,1999,5562130.178,178040,31.24090192091665
Missouri,2000,5606194.6899999995,178040,31.488399741631092
Missouri,2001,5641975.309,178040,31.68936929341721
Missouri,2002,5668085.106000001,178040,31.83602059087846
Missouri,2003,5719512.195,178040,32.12487191080656
Missouri,2004,5740890.688,178040,32.244948820489775
Missouri,2005,5780000,178040,32.46461469332734
Missouri,2006,5840816.327,178040,32.80620269040665
Missouri,2007,5875518.672,178040,33.001115884071
Missouri,2008,5910256.409999999,178040,33.196227870141534
Missouri,2009,5950450.45,178040,33.42198635138171
Missouri,2010,6004385.965,178040,33.72492678611548
Missouri,2011,6000000,178040,33.700292069197936
Missouri,2012,6032710.28,178040,33.88401640080881
Missouri,2013,6031531.532,178040,33.877395708829475
Missouri,2014,6068181.818,178040,34.083249932599415
Missouri,2015,6082926.829,178040,34.166068462143336
Missouri,2016,6102564.103,178040,34.27636544035048
Missouri,2017,6102941.176,178040,34.278483352055716
Missouri,2018,6117647.059,178040,34.36108211076163
Missouri,2019,6125654.45,178040,34.40605734666367
Montana,1997,889880.9519999999,376962,2.3606648733824627
Montana,1998,891666.667,376962,2.365401995426595
Montana,1999,897975.9299999999,376962,2.3821391280818753
Montana,2000,904694.1680000001,376962,2.3999611844164663
Montana,2001,906904.358,376962,2.405824348342804
Montana,2002,911764.706,376962,2.418717817711069
Montana,2003,919667.59,376962,2.439682487890026
Montana,2004,928000,376962,2.4617865991797583
Montana,2005,939790.576,376962,2.4930644892588645
Montana,2006,952380.9519999999,376962,2.5264640786073924
Montana,2007,964467.005,376962,2.558525806314695
Montana,2008,976377.953,376962,2.5901230177047023
Montana,2009,982195.846,376962,2.605556650272441
Montana,2010,991501.416,376962,2.6302423480350803
Montana,2011,1000000,376962,2.6527872835988773
Montana,2012,1006535.948,376962,2.670125763339541
Montana,2013,1012618.2969999999,376962,2.686260941421151
Montana,2014,1025157.233,376962,2.7195240713918114
Montana,2015,1028481.0129999999,376962,2.7283413527092915
Montana,2016,1040133.779,376962,2.7592536621728447
Montana,2017,1054054.054,376962,2.796181190677044
Montana,2018,1064625.85,376962,2.8242259166706463
Montana,2019,1069536.424,376962,2.837252624933017
Nebraska,1997,1683127.5720000002,198974,8.459032697739405
Nebraska,1998,1695652.1739999999,198974,8.521978620322253
Nebraska,1999,1705353.494,198974,8.57073534230603
Nebraska,2000,1715343.48,198974,8.62094283675254
Nebraska,2001,1719839.679,198974,8.6435397539377
Nebraska,2002,1730612.245,198974,8.697680325067598
Nebraska,2003,1737051.793,198974,8.730044091187795
Nebraska,2004,1750000,198974,8.795118960266166
Nebraska,2005,1759036.145,198974,8.840532657533146
Nebraska,2006,1772000,198974,8.905686170052368
Nebraska,2007,1784000,198974,8.96599555720848
Nebraska,2008,1792307.692,198974,9.007748208308623
Nebraska,2009,1812260.5359999998,198974,9.108026857780413
Nebraska,2010,1831501.832,198974,9.204729421934523
Nebraska,2011,1838596.4910000002,198974,9.240385633298823
Nebraska,2012,1853479.8530000001,198974,9.31518617005237
Nebraska,2013,1864111.498,198974,9.368618502919979
Nebraska,2014,1884476.534,198974,9.470968739634325
Nebraska,2015,1891791.045,198974,9.50772987928071
Nebraska,2016,1905511.811,198974,9.57668746167841
Nebraska,2017,1916000,198974,9.629398815925699
Nebraska,2018,1926470.588,198974,9.682021711379376
Nebraska,2019,1934865.9,198974,9.724214721521404
Nevada,1997,1768518.5189999999,284332,6.219906725236695
Nevada,1998,1854545.455,284332,6.522464777091569
Nevada,1999,1935077.067,284332,6.8056956902494266
Nevada,2000,2017699.115,284332,7.096278698845012
Nevada,2001,2098360.656,284332,7.379966574286398
Nevada,2002,2171875,284332,7.6385176483828765
Nevada,2003,2244897.9590000003,284332,7.895340513906279
Nevada,2004,2346341.463,284332,8.252118871600805
Nevada,2005,2436893.204,284332,8.570590731961229
Nevada,2006,2527272.727,284332,8.888456898977251
Nevada,2007,2596273.292,284332,9.1311329431791
Nevada,2008,2662337.662,284332,9.363482344583094
Nevada,2009,2687074.8299999996,284332,9.450483343415442
Nevada,2010,2705882.3529999997,284332,9.516629689939927
Nevada,2011,2707142.857,284332,9.521062901819
Nevada,2012,2746376.812,284332,9.659049322622849
Nevada,2013,2776223.776,284332,9.764021552269883
Nevada,2014,2819444.444,284332,9.916029303771648
Nevada,2015,2873134.3279999997,284332,10.104857448335045
Nevada,2016,2919708.029,284332,10.268657868266674
Nevada,2017,2977777.778,284332,10.472890065135124
Nevada,2018,3021897.81,284332,10.628060893603253
Nevada,2019,3088888.889,284332,10.863669544757537
New Hampshire,1997,1187050.3599999999,23187,51.19465045068357
New Hampshire,1998,1204379.562,23187,51.942017596066755
New Hampshire,1999,1222547.584,23187,52.725561047138484
New Hampshire,2000,1242015.614,23187,53.56517074222625
New Hampshire,2001,1255555.556,23187,54.14911614266615
New Hampshire,2002,1273381.2950000002,23187,54.917897744425765
New Hampshire,2003,1280487.805,23187,55.22438456893949
New Hampshire,2004,1294117.6469999999,23187,55.81220714193297
New Hampshire,2005,1298780.488,23187,56.01330435157631
New Hampshire,2006,1310810.811,23187,56.53214348557381
New Hampshire,2007,1315068.493,23187,56.71576715400871
New Hampshire,2008,1316901.408,23187,56.7948164057446
New Hampshire,2009,1315384.615,23187,56.72940074179497
New Hampshire,2010,1322834.646,23187,57.050702807607706
New Hampshire,2011,1322580.645,23187,57.03974835036874
New Hampshire,2012,1324324.324,23187,57.114949066287146
New Hampshire,2013,1321100.9170000001,23187,56.9759312114547
New Hampshire,2014,1333333.3329999999,23187,57.5034861344719
New Hampshire,2015,1342105.263,23187,57.88179855091215
New Hampshire,2016,1339805.825,23187,57.782629275024796
New Hampshire,2017,1350000,23187,58.22227972570837
New Hampshire,2018,1352380.952,23187,58.32496450597318
New Hampshire,2019,1362745.098,23187,58.771945400439904
New Jersey,1997,8202614.379,19047,430.6512510631595
New Jersey,1998,8280821.917999999,19047,434.7572803066099
New Jersey,1999,8361372.812999999,19047,438.98633973854146
New Jersey,2000,8430311.230999999,19047,442.6057243135401
New Jersey,2001,8489853.044,19047,445.7317710925605
New Jersey,2002,8521126.761,19047,447.3736945975744
New Jersey,2003,8576388.889,19047,450.27505061164493
New Jersey,2004,8636986.301,19047,453.45651813933955
New Jersey,2005,8649006.623,19047,454.0876055546805
New Jersey,2006,8669014.085,19047,455.1380314485221
New Jersey,2007,8662251.656000001,19047,454.78299238725265
New Jersey,2008,8727891.156,19047,458.22917813828946
New Jersey,2009,8779527.559,19047,460.94017740326564
New Jersey,2010,8800000,19047,462.01501548800337
New Jersey,2011,8823529.411999999,19047,463.2503497663673
New Jersey,2012,8839285.714000002,19047,464.07758250643155
New Jersey,2013,8884955.752,19047,466.47533742846645
New Jersey,2014,8889830.508,19047,466.73127043628915
New Jersey,2015,8863247.863,19047,465.335636215677
New Jersey,2016,8873949.58,19047,465.8974946185751
New Jersey,2017,8866071.429,19047,465.4838782485431
New Jersey,2018,8906779.661,19047,467.62112988922144
New Jersey,2019,8920353.982,19047,468.3338049036594
New Mexico,1997,1771428.571,314161,5.6386011344501705
New Mexico,1998,1792880.2589999998,314161,5.70688360108352
New Mexico,1999,1808285.1639999999,314161,5.755918665906971
New Mexico,2000,1822444.514,314161,5.800989027918805
New Mexico,2001,1832130.53,314161,5.831820404187662
New Mexico,2002,1856187.291,314161,5.908395029936879
New Mexico,2003,1879870.1300000001,314161,5.9837794315653445
New Mexico,2004,1900000,314161,6.047854444058938
New Mexico,2005,1931818.182,314161,6.149134303748715
New Mexico,2006,1961038.9610000001,314161,6.242146418556091
New Mexico,2007,1986531.987,314161,6.323292792549044
New Mexico,2008,2014184.397,314161,6.411312661342433
New Mexico,2009,2038869.2580000001,314161,6.489886580447606
New Mexico,2010,2065134.0999999999,314161,6.57348970750666
New Mexico,2011,2085185.1849999998,314161,6.637313940941109
New Mexico,2012,2084615.3850000002,314161,6.6355002212241505
New Mexico,2013,2093385.214,314161,6.663415299798511
New Mexico,2014,2090909.0909999998,314161,6.655533599014517
New Mexico,2015,2086419.753,314161,6.641243671238633
New Mexico,2016,2094420.601,314161,6.666711020782338
New Mexico,2017,2092827.0040000002,314161,6.66163847199366
New Mexico,2018,2095890.411,314161,6.671389545487823
New Mexico,2019,2098712.446,314161,6.680372312285739
New York,1997,18733944.950000003,122057,153.48521551406313
New York,1998,18805555.56,122057,154.0719136141311
New York,1999,18876146.79,122057,154.65026004243919
New York,2000,18997314.23,122057,155.64297197211138
New York,2001,19078899.08,122057,156.31138795808513
New York,2002,19075471.700000003,122057,156.28330779881534
New York,2003,19189189.19,122057,157.21498308167497
New York,2004,19232142.86,122057,157.56689792474006
New York,2005,19054054.05,122057,156.1078352736836
New York,2006,19178217.82,122057,157.1250958158893
New York,2007,19221153.85,122057,157.47686613631336
New York,2008,19202020.2,122057,157.32010617989954
New York,2009,19344444.44,122057,158.48697280778654
New York,2010,19473684.209999997,122057,159.54582047731796
New York,2011,19477777.78,122057,159.57935866029806
New York,2012,19523255.81,122057,159.9519553159589
New York,2013,19662790.7,122057,161.09514980705734
New York,2014,19577777.78,122057,160.39864800871726
New York,2015,19595505.62,122057,160.54389031354205
New York,2016,19563218.39,122057,160.27936447725244
New York,2017,19505882.35,122057,159.8096164087271
New York,2018,19455555.560000002,122057,159.3972943788558
New York,2019,19425287.36,122057,159.14931024029755
North Carolina,1997,7650537.634,125920,60.757128605463784
North Carolina,1998,7807692.308,125920,62.00518033672173
North Carolina,1999,7949745.906,125920,63.13330611499365
North Carolina,2000,8081300.813,125920,64.1780560117535
North Carolina,2001,8208191.125999999,125920,65.18576180114357
North Carolina,2002,8325714.286,125920,66.11907787484117
North Carolina,2003,8411428.571,125920,66.79978217121983
North Carolina,2004,8534090.909,125920,67.77391128494283
North Carolina,2005,8711864.407,125920,69.18570844186785
North Carolina,2006,8898203.593,125920,70.66553043996188
North Carolina,2007,9136094.675,125920,72.55475440756037
North Carolina,2008,9312500,125920,73.95568614993647
North Carolina,2009,9432624.113,125920,74.90965782242694
North Carolina,2010,9558441.558,125920,75.90884337674714
North Carolina,2011,9678832.117,125920,76.8649310435197
North Carolina,2012,9726562.5,125920,77.24398427573063
North Carolina,2013,9859375,125920,78.29872141041932
North Carolina,2014,9946153.845999999,125920,78.98787997141041
North Carolina,2015,10064516.129999999,125920,79.92785999047013
North Carolina,2016,10154471.54,125920,80.64224539390088
North Carolina,2017,10262711.86,125920,81.5018413278272
North Carolina,2018,10350000,125920,82.19504447268106
North Carolina,2019,10478632.48,125920,83.21658576874206
North Dakota,1997,650273.2239999999,178711,3.6386860573775532
North Dakota,1998,648074.3690000001,178711,3.6263820861614566
North Dakota,1999,643982.438,178711,3.603485168792072
North Dakota,2000,641731.298,178711,3.590888630246599
North Dakota,2001,639021.9929999999,178711,3.575728371504831
North Dakota,2002,638376.384,178711,3.5721157847026763
North Dakota,2003,638613.8609999999,178711,3.573444617287128
North Dakota,2004,645618.557,178711,3.612640279557498
North Dakota,2005,645554.202,178711,3.6122801730167704
North Dakota,2006,649367.0889999999,178711,3.6336156643967072
North Dakota,2007,652709.36,178711,3.6523177644353173
North Dakota,2008,657635.468,178711,3.679882424696857
North Dakota,2009,664961.637,178711,3.720876929791675
North Dakota,2010,674329.502,178711,3.773296003044021
North Dakota,2011,685606.061,178711,3.83639541494368
North Dakota,2012,702602.23,178711,3.9314996278908403
North Dakota,2013,722222.222,178711,4.041285774238855
North Dakota,2014,739401.496,178711,4.137414574368674
North Dakota,2015,755874.674,178711,4.22959232503875
North Dakota,2016,755158.184,178711,4.225583114637599
North Dakota,2017,756648.9360000001,178711,4.233924805971653
North Dakota,2018,760256.41,178711,4.254110882933899
North Dakota,2019,764705.882,178711,4.279008466182831
Ohio,1997,11262931.030000001,105829,106.42575314894785
Ohio,1998,11334782.61,105829,107.10469351501006
Ohio,1999,11333624.07,105829,107.09374623212919
Ohio,2000,11363442.69,105829,107.37550850900982
Ohio,2001,11387411.350000001,105829,107.60199330996231
Ohio,2002,11426086.959999999,105829,107.96744710807056
Ohio,2003,11421940.93,105829,107.92827041737142
Ohio,2004,11461206.9,105829,108.29930264861238
Ohio,2005,11472573.840000002,105829,108.40671120392332
Ohio,2006,11484848.48,105829,108.52269680333369
Ohio,2007,11495762.709999999,105829,108.62582760868948
Ohio,2008,11508695.65,105829,108.74803362027421
Ohio,2009,11524038.459999999,105829,108.89301098942633
Ohio,2010,11551401.87,105829,109.15157348174885
Ohio,2011,11524509.8,105829,108.8974647780854
Ohio,2012,11553763.440000001,105829,109.1738884426764
Ohio,2013,11573604.059999999,105829,109.36136654414196
Ohio,2014,11601010.1,105829,109.62033185610748
Ohio,2015,11604395.6,105829,109.65232214232394
Ohio,2016,11664772.729999999,105829,110.22283806896029
Ohio,2017,11653409.09,105829,110.11546069602849
Ohio,2018,11675977.65,105829,110.32871566394844
Ohio,2019,11708333.33,105829,110.63445114288145
Oklahoma,1997,3376712.329,177660,19.006598722278508
Oklahoma,1998,3407017.5439999998,177660,19.177178565799842
Oklahoma,1999,3436941.7649999997,177660,19.34561389733198
Oklahoma,2000,3455172.4140000003,177660,19.44822928064843
Oklahoma,2001,3467190.704,177660,19.515876978498255
Oklahoma,2002,3491408.935,177660,19.652194838455475
Oklahoma,2003,3505050.505,177660,19.728979539569963
Oklahoma,2004,3522968.198,177660,19.829833378363166
Oklahoma,2005,3546666.6670000004,177660,19.96322563886075
Oklahoma,2006,3588815.789,177660,20.200471625576945
Oklahoma,2007,3634551.495,177660,20.457905521783182
Oklahoma,2008,3672131.148,177660,20.66943120567376
Oklahoma,2009,3713286.713,177660,20.901084729258134
Oklahoma,2010,3765124.5549999997,177660,21.192865895530787
Oklahoma,2011,3790780.142,177660,21.337274242935944
Oklahoma,2012,3821167.8830000004,177660,21.508318602949455
Oklahoma,2013,3857677.903,177660,21.713823612518294
Oklahoma,2014,3884758.364,177660,21.866252189575594
Oklahoma,2015,3917968.75,177660,22.05318445345041
Oklahoma,2016,3922448.98,177660,22.078402454125857
Oklahoma,2017,3924369.748,177660,22.089213936733085
Oklahoma,2018,3935742.972,177660,22.15323073286052
Oklahoma,2019,3965065.502,177660,22.318279308792075
Oregon,1997,3293577.982,248608,13.24807722197194
Oregon,1998,3354838.71,248608,13.494492172416011
Oregon,1999,3393081.761,248608,13.648320894741923
Oregon,2000,3426919.901,248608,13.784431317576265
Oregon,2001,3466723.549,248608,13.944537380132578
Oregon,2002,3522522.523,248608,14.168982989284336
Oregon,2003,3553571.429,248608,14.293874006468014
Oregon,2004,3570175.439,248608,14.360661921579354
Oregon,2005,3605263.1580000003,248608,14.50179864686575
Oregon,2006,3663636.3639999996,248608,14.73659883833183
Oregon,2007,3735042.735,248608,15.023823589747714
Oregon,2008,3769911.504,248608,15.164079611275584
Oregon,2009,3813084.1119999997,248608,15.337736967434676
Oregon,2010,3830188.679,248608,15.406538321373407
Oregon,2011,3854166.667,248608,15.502987301293603
Oregon,2012,3904255.3189999997,248608,15.70446373004891
Oregon,2013,3939393.939,248608,15.84580519934998
Oregon,2014,3978947.3680000002,248608,16.004904781825203
Oregon,2015,4031914.894,248608,16.217961183871797
Oregon,2016,4097826.087,248608,16.483082149407903
Oregon,2017,4127659.574,248608,16.603084269210967
Oregon,2018,4168421.0530000003,248608,16.767043108025486
Oregon,2019,4222222.222,248608,16.983452752928304
Pennsylvania,1997,12252212.39,115883,105.72916122295764
Pennsylvania,1998,12271889.399999999,115883,105.89896188396916
Pennsylvania,1999,12263425.93,115883,105.82592727147208
Pennsylvania,2000,12284958.09,115883,106.01173675172372
Pennsylvania,2001,12297911.83,115883,106.12351967070235
Pennsylvania,2002,12303167.42,115883,106.16887222457133
Pennsylvania,2003,12390134.53,115883,106.91934563309545
Pennsylvania,2004,12408888.89,115883,107.08118438424964
Pennsylvania,2005,12460176.99,115883,107.52376957793636
Pennsylvania,2006,12527272.73,115883,108.10276511653996
Pennsylvania,2007,12549549.55,115883,108.29500056091058
Pennsylvania,2008,12612149.53,115883,108.83520041766263
Pennsylvania,2009,12644329.9,115883,109.11289749143533
Pennsylvania,2010,12741293.53,115883,109.94963480406962
Pennsylvania,2011,12739795.92,115883,109.93671133816004
Pennsylvania,2012,12755319.15,115883,110.07066739728864
Pennsylvania,2013,12794871.790000001,115883,110.41198268943677
Pennsylvania,2014,12789743.59,115883,110.36772943399808
Pennsylvania,2015,12796703.3,115883,110.42778750981594
Pennsylvania,2016,12823529.41,115883,110.65928056746891
Pennsylvania,2017,12815476.19,115883,110.58978616363055
Pennsylvania,2018,12802325.58,115883,110.47630437596541
Pennsylvania,2019,12789473.68,115883,110.36540027441471
Rhode Island,1997,1030303.03,2678,384.72853995519046
Rhode Island,1998,1029850.7459999999,2678,384.55965123226287
Rhode Island,1999,1040380.0480000001,2678,388.491429424944
Rhode Island,2000,1052631.5790000001,2678,393.0663103061987
Rhode Island,2001,1056749.7850000001,2678,394.6041019417476
Rhode Island,2002,1063636.364,2678,397.1756400298731
Rhode Island,2003,1074074.074,2678,401.07321657953696
Rhode Island,2004,1078431.373,2678,402.7002886482449
Rhode Island,2005,1066666.667,2678,398.30719454817023
Rhode Island,2006,1060606.061,2678,396.0440855115758
Rhode Island,2007,1057142.857,2678,394.7508801344287
Rhode Island,2008,1049504.95,2678,391.898786407767
Rhode Island,2009,1046728.972,2678,390.8622001493652
Rhode Island,2010,1057692.308,2678,394.95605227781925
Rhode Island,2011,1057692.308,2678,394.95605227781925
Rhode Island,2012,1060606.061,2678,396.0440855115758
Rhode Island,2013,1063157.895,2678,396.9969734876774
Rhode Island,2014,1050000,2678,392.083644510829
Rhode Island,2015,1058823.529,2678,395.37846489917854
Rhode Island,2016,1054945.055,2678,393.93019230769227
Rhode Island,2017,1063829.787,2678,397.2478666915609
Rhode Island,2018,1067307.692,2678,398.54656161314415
Rhode Island,2019,1061224.49,2678,396.27501493651977
South Carolina,1997,3864864.8649999998,77857,49.64055723955457
South Carolina,1998,3926701.571,77857,50.43479161796627
South Carolina,1999,3975733.064,77857,51.06455506890838
South Carolina,2000,4023552.5020000003,77857,51.678750812386816
South Carolina,2001,4065217.391,77857,52.21389715760946
South Carolina,2002,4110552.7640000004,77857,52.79618742052738
South Carolina,2003,4160804.0199999996,77857,53.44161758094968
South Carolina,2004,4200000,77857,53.94505311018919
South Carolina,2005,4259615.385,77857,54.71075670781047
South Carolina,2006,4351219.512,77857,55.88732563545988
South Carolina,2007,4447761.194,77857,57.12731281708774
South Carolina,2008,4526041.667,77857,58.13275192982006
South Carolina,2009,4586592.1790000005,77857,58.910466354984145
South Carolina,2010,4643243.243,77857,59.63809603503859
South Carolina,2011,4666666.667,77857,59.93894790449157
South Carolina,2012,4715189.873,77857,60.5621828865741
South Carolina,2013,4775510.204,77857,61.33694085310248
South Carolina,2014,4819354.839,77857,61.90008398731006
South Carolina,2015,4893333.333000001,77857,62.85026822251051
South Carolina,2016,4952054.795,77857,63.604490219248106
South Carolina,2017,5035971.223,77857,64.68231787764749
South Carolina,2018,5075342.466,77857,65.1880044954211
South Carolina,2019,5140740.741,77857,66.02798388070437
South Dakota,1997,747191.0109999999,196350,3.80540367201426
South Dakota,1998,744186.047,196350,3.7900995518207283
South Dakota,1999,749721.2930000001,196350,3.8182902622867334
South Dakota,2000,754516.4720000001,196350,3.8427118512859693
South Dakota,2001,758001.123,196350,3.860458991596639
South Dakota,2002,762430.939,196350,3.8830198064680417
South Dakota,2003,766666.667,196350,3.9045921415839064
South Dakota,2004,770949.721,196350,3.9264055054749174
South Dakota,2005,773255.814,196350,3.9381503132161955
South Dakota,2006,783625.731,196350,3.990963743315508
South Dakota,2007,794285.714,196350,4.045254463967406
South Dakota,2008,796791.444,196350,4.058016012223071
South Dakota,2009,807692.3080000001,196350,4.113533526865292
South Dakota,2010,816216.216,196350,4.156945332314744
South Dakota,2011,824858.757,196350,4.200961329258976
South Dakota,2012,832402.235,196350,4.239379857397505
South Dakota,2013,846153.846,196350,4.309416073338427
South Dakota,2014,850828.7289999999,196350,4.333225001273236
South Dakota,2015,854545.455,196350,4.352154087089381
South Dakota,2016,865497.076,196350,4.4079301044053985
South Dakota,2017,875000,196350,4.45632798573975
South Dakota,2018,875706.215,196350,4.459924700789407
South Dakota,2019,888888.889,196350,4.527063351158645
Tennessee,1997,5506726.457,106798,51.56207472986386
Tennessee,1998,5570776.256,106798,52.16180317983483
Tennessee,1999,5638366.223,106798,52.794679891009196
Tennessee,2000,5702259.637,106798,53.39294403453248
Tennessee,2001,5750904.159,106798,53.84842561658458
Tennessee,2002,5798165.138,106798,54.290952433566176
Tennessee,2003,5845794.393,106798,54.73692759227701
Tennessee,2004,5916279.07,106798,55.39690883724415
Tennessee,2005,5995327.103,106798,56.137072819715726
Tennessee,2006,6098591.549,106798,57.10398648851102
Tennessee,2007,6177033.493,106798,57.838475374070676
Tennessee,2008,6250000,106798,58.52169516283077
Tennessee,2009,6290123.457,106798,58.89738999794004
Tennessee,2010,6354651.163,106798,59.50159331635424
Tennessee,2011,6393939.394,106798,59.869467536845264
Tennessee,2012,6470588.235,106798,60.58716675405907
Tennessee,2013,6486666.666999999,106798,60.737716689451105
Tennessee,2014,6528662.42,106798,61.13094271428304
Tennessee,2015,6580000,106798,61.611640667428226
Tennessee,2016,6671052.632,106798,62.46420936721662
Tennessee,2017,6717241.379,106798,62.89669637071855
Tennessee,2018,6797101.449,106798,63.64446383827413
Tennessee,2019,6829629.63,106798,63.94904052510346
Texas,1997,19741641.34,676587,29.1782746934245
Texas,1998,20131901.84,676587,29.75508225845309
Texas,1999,20558804.83,676587,30.386047662754383
Texas,2000,20943043.880000003,676587,30.953955485399515
Texas,2001,21322353.69,676587,31.51457785916667
Texas,2002,21667731.63,676587,32.025048707705
Texas,2003,22003278.689999998,676587,32.520989451467436
Texas,2004,22424749.16,676587,33.1439255557674
Texas,2005,22787985.87,676587,33.680791782874934
Texas,2006,23400722.02,676587,34.58641981001704
Texas,2007,23841328.41,676587,35.23763892891823
Texas,2008,24264591.44,676587,35.86322444859272
Texas,2009,24802521.009999998,676587,36.65828786246262
Texas,2010,25221311.48,676587,37.277262909278484
Texas,2011,25600806.45,676587,37.83815895073361
Texas,2012,26125000,676587,38.61292043743081
Texas,2013,26520161.29,676587,39.196971402051766
Texas,2014,27016326.53,676587,39.9303068637145
Texas,2015,27410041.84,676587,40.51222066046199
Texas,2016,27948936.169999998,676587,41.30870999590592
Texas,2017,28293617.02,676587,41.81815054087649
Texas,2018,28648535.56,676587,42.34272245845693
Texas,2019,28949152.54,676587,42.787036316098295
Utah,1997,2121527.778,212818,9.968742202257328
Utah,1998,2170648.464,212818,10.199552970143504
Utah,1999,2202821.869,212818,10.3507309954985
Utah,2000,2245108.136,212818,10.549427849148097
Utah,2001,2284164.859,212818,10.732949557838154
Utah,2002,2327137.546,212818,10.934871796558562
Utah,2003,2360594.796,212818,11.092082417840597
Utah,2004,2400000,212818,11.277241586707891
Utah,2005,2454545.455,212818,11.533542533996185
Utah,2006,2529411.7649999997,212818,11.885328144235919
Utah,2007,2599264.7060000002,212818,12.213556682235525
Utah,2008,2664122.137,212818,12.518312064768958
Utah,2009,2723849.372,212818,12.798961422436072
Utah,2010,2770562.7709999997,212818,13.018460708210771
Utah,2011,2816593.886,212818,13.234754043360994
Utah,2012,2851851.852,212818,13.400425960210132
Utah,2013,2903930.131,212818,13.645134015919707
Utah,2014,2941441.4409999996,212818,13.821394059712993
Utah,2015,2985915.493,212818,14.030370988356246
Utah,2016,3046632.124,212818,14.31566937007208
Utah,2017,3105263.1580000003,212818,14.591167842945616
Utah,2018,3154639.175,212818,14.823178373069947
Utah,2019,3203125,212818,15.051006023926547
Vermont,1997,596330.275,23871,24.981369653554523
Vermont,1998,605769.231,23871,25.376784843533997
Vermont,1999,605018.5869999999,23871,25.345338988731093
Vermont,2000,611510.7910000001,23871,25.61730932931172
Vermont,2001,611829.945,23871,25.630679276109085
Vermont,2002,621359.223,23871,26.02987822043484
Vermont,2003,620370.37,23871,25.988453353441415
Vermont,2004,622807.018,23871,26.090529010095935
Vermont,2005,618181.8180000001,23871,25.89677089355285
Vermont,2006,626168.224,23871,26.231336098194465
Vermont,2007,619047.6190000001,23871,25.933040886431236
Vermont,2008,621052.6320000001,23871,26.01703456076411
Vermont,2009,626262.626,23871,26.23529077122869
Vermont,2010,627659.574,23871,26.293811486741234
Vermont,2011,623655.914,23871,26.126090821498888
Vermont,2012,632183.908,23871,26.483344141426837
Vermont,2013,626373.626,23871,26.239940764944915
Vermont,2014,627659.574,23871,26.293811486741234
Vermont,2015,622448.9800000001,23871,26.075530141175488
Vermont,2016,621052.6320000001,23871,26.01703456076411
Vermont,2017,623655.914,23871,26.126090821498888
Vermont,2018,627659.574,23871,26.293811486741234
Vermont,2019,625000,23871,26.182397050814796
Virginia,1997,6832298.137,102279,66.80059579190254
Virginia,1998,6907407.407,102279,67.53495250246874
Virginia,1999,6998771.499,102279,68.42823550288915
Virginia,2000,7106628.242000001,102279,69.48277008965673
Virginia,2001,7196545.563,102279,70.36190775232453
Virginia,2002,7274390.244,102279,71.1230090634441
Virginia,2003,7386904.762,102279,72.22308354598695
Virginia,2004,7467836.257,102279,73.01436518737962
Virginia,2005,7567251.461999999,102279,73.98636535359164
Virginia,2006,7687500,102279,75.1620567271874
Virginia,2007,7769696.97,102279,75.96571114304989
Virginia,2008,7838926.174,102279,76.64257740103051
Virginia,2009,7902985.075,102279,77.26889268569306
Virginia,2010,8050359.712,102279,78.70980076066446
Virginia,2011,8070866.142,102279,78.91029577919221
Virginia,2012,8216666.667,102279,80.33581348077318
Virginia,2013,8265625,102279,80.81448782252467
Virginia,2014,8325581.3950000005,102279,81.40069217532437
Virginia,2015,8341085.271000001,102279,81.55227633238495
Virginia,2016,8404580.152999999,102279,82.17307710282657
Virginia,2017,8448000,102279,82.5976006804916
Virginia,2018,8534883.721,102279,83.44707829564231
Virginia,2019,8544000,102279,83.53620977913354
Washington,1997,5678571.429,172119,32.99212422219511
Washington,1998,5767123.288,172119,33.50660466305288
Washington,1999,5843792.632999999,172119,33.95204848389776
Washington,2000,5907498.248,172119,34.32217389131937
Washington,2001,5987218.045,172119,34.78534063642015
Washington,2002,6057851.239999999,172119,35.195714825208135
Washington,2003,6104838.71,172119,35.46870891650544
Washington,2004,6158730.159,172119,35.78181466892092
Washington,2005,6236220.472,172119,36.232028259518124
Washington,2006,6363636.364,172119,36.972306160272836
Washington,2007,6464566.9290000005,172119,37.558706063827934
Washington,2008,6545454.545,172119,38.028657760038115
Washington,2009,6686956.522,172119,38.850774882494086
Washington,2010,6733944.954,172119,39.12377456294773
Washington,2011,6821782.178,172119,39.63410302174658
Washington,2012,6928571.429,172119,40.254541503262274
Washington,2013,6962264.151000001,172119,40.450293988461475
Washington,2014,7038834.951,172119,40.895165269377586
Washington,2015,7152380.952,172119,41.55486002126435
Washington,2016,7284403.67,172119,42.32190327622168
Washington,2017,7392523.364,172119,42.95007154352512
Washington,2018,7495238.095000001,172119,43.54683733347277
Washington,2019,7585585.585999999,172119,44.071750277424336
West Virginia,1997,1819967.267,62259,29.232195618304182
